2747131,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Sloten,,Europe/Amsterdam,1
2747136,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Slootdorp,,Europe/Amsterdam,1
2747137,en,EU,Europe,NL,Netherlands,UT,"Provincie Utrecht",,,Kerklaan,,Europe/Amsterdam,1
2747143,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Slochteren,,Europe/Amsterdam,1
2747162,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Slijk-Ewijk,,Europe/Amsterdam,1
2747163,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Slijkenburg,,Europe/Amsterdam,1
2747169,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Sliedrech,,Europe/Amsterdam,1
2747171,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Slibbroek,,Europe/Amsterdam,1
2747178,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Sleeuwijk,,Europe/Amsterdam,1
2747182,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Sleen,,Europe/Amsterdam,1
2747191,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Slagharen,,Europe/Amsterdam,1
2747203,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Sittard,,Europe/Amsterdam,1
2747206,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Sirjansland,,Europe/Amsterdam,1
2747210,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,"Sint Willebrord",,Europe/Amsterdam,1
2747221,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,"Sint Philipsland",,Europe/Amsterdam,1
2747225,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,"Sint Pancras",,Europe/Amsterdam,1
2747227,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Sint-Oedenrode,,Europe/Amsterdam,1
2747229,en,EU,Europe,NL,Netherlands,LI,Limburg,,,"Sint Odilienberg",,Europe/Amsterdam,1
2747231,en,EU,Europe,NL,Netherlands,FR,Friesland,,,"Sint Nicolaasga",,Europe/Amsterdam,1
2747234,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Sint-Michielsgestel,,Europe/Amsterdam,1
2747238,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,"Sint Maartenszee",,Europe/Amsterdam,1
2747239,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,"Sint Maartensvlotbrug",,Europe/Amsterdam,1
2747241,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Sint-Maartensdijk,,Europe/Amsterdam,1
2747242,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,"Sint Maartensbrug",,Europe/Amsterdam,1
2747244,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,"Sint Maarten",,Europe/Amsterdam,1
2747250,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,"Sint Kruis",,Europe/Amsterdam,1
2747256,en,EU,Europe,NL,Netherlands,LI,Limburg,,,"Sint Joost",,Europe/Amsterdam,1
2747257,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Sintjohannesga,,Europe/Amsterdam,1
2747260,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,"Sint Jansteen",,Europe/Amsterdam,1
2747262,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,"Sint Jansklooster",,Europe/Amsterdam,1
2747270,en,EU,Europe,NL,Netherlands,FR,Friesland,,,"Sint Jacobiparochie",,Europe/Amsterdam,1
2747276,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,"Sint Hubert",,Europe/Amsterdam,1
2747280,en,EU,Europe,NL,Netherlands,LI,Limburg,,,"Sint Geertruid",,Europe/Amsterdam,1
2747290,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,"Sint Anthonis",,Europe/Amsterdam,1
2747294,en,EU,Europe,NL,Netherlands,GR,Groningen,,,"Sint Annen",,Europe/Amsterdam,1
2747297,en,EU,Europe,NL,Netherlands,FR,Friesland,,,"Sint Annaparochie",,Europe/Amsterdam,1
2747298,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,"Sint Annaland",,Europe/Amsterdam,1
2747303,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,"Sint Agatha",,Europe/Amsterdam,1
2747310,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Sinderen,,Europe/Amsterdam,1
2747312,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Simpelveld,,Europe/Amsterdam,1
2747316,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Simonshaven,,Europe/Amsterdam,1
2747322,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Silvolde,,Europe/Amsterdam,1
2747328,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Sibrandahus,,Europe/Amsterdam,1
2747330,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Sibrandabuorren,,Europe/Amsterdam,1
2747339,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Siegerswoude,,Europe/Amsterdam,1
2747340,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Siebengewald,,Europe/Amsterdam,1
2747343,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Siddeburen,,Europe/Amsterdam,1
2747347,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Sibculo,,Europe/Amsterdam,1
2747351,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,'s-Hertogenbosch,,Europe/Amsterdam,1
2747352,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,'s-Heer-Hendrikskinderen,,Europe/Amsterdam,1
2747355,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,'s-Heerenhoek,,Europe/Amsterdam,1
2747356,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,'s-Heerenbroek,,Europe/Amsterdam,1
2747357,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,'s-Heerenberg,,Europe/Amsterdam,1
2747358,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,'s-Heer-Arendskerke,,Europe/Amsterdam,1
2747359,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,'s-Heer-Abtskerke,,Europe/Amsterdam,1
2747364,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,'s-Gravenzande,,Europe/Amsterdam,1
2747366,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,'s-Gravenpolder,,Europe/Amsterdam,1
2747371,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,"'s Gravenmoer",,Europe/Amsterdam,1
2747373,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,"The Hague",,Europe/Amsterdam,1
2747375,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,'s-Gravendeel,,Europe/Amsterdam,1
2747377,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,'s-Graveland,,Europe/Amsterdam,1
2747380,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Sexbierum,,Europe/Amsterdam,1
2747382,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Sevenum,,Europe/Amsterdam,1
2747385,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Serooskerke,,Europe/Amsterdam,1
2747386,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Serooskerke,,Europe/Amsterdam,1
2747400,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Sellingen,,Europe/Amsterdam,1
2747409,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Sebaldeburen,,Europe/Amsterdam,1
2747437,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Schuinesloot,,Europe/Amsterdam,1
2747458,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Schraard,,Europe/Amsterdam,1
2747483,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Schore,,Europe/Amsterdam,1
2747492,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Schoorl,,Europe/Amsterdam,1
2747499,en,EU,Europe,NL,Netherlands,UT,"Provincie Utrecht",,,Schoonrewoerd,,Europe/Amsterdam,1
2747501,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Schoonoord,,Europe/Amsterdam,1
2747504,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Schoonloo,,Europe/Amsterdam,1
2747506,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Schoonhoven,,Europe/Amsterdam,1
2747515,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Schoonebeek,,Europe/Amsterdam,1
2747517,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Schoondijke,,Europe/Amsterdam,1
2747540,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Schipluiden,,Europe/Amsterdam,1
2747541,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,"De Schiphorst",,Europe/Amsterdam,1
2747545,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Schipborg,,Europe/Amsterdam,1
2747550,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Schinveld,,Europe/Amsterdam,1
2747551,en,EU,Europe,NL,Netherlands,LI,Limburg,,,"Schin op Geul",,Europe/Amsterdam,1
2747553,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Schinnen,,Europe/Amsterdam,1
2747558,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Skingen,,Europe/Amsterdam,1
2747561,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Schimmert,,Europe/Amsterdam,1
2747570,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Schildwolde,,Europe/Amsterdam,1
2747584,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Schijndel,,Europe/Amsterdam,1
2747585,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Schijf,,Europe/Amsterdam,1
2747591,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Schiermonnikoog,,Europe/Amsterdam,1
2747596,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Schiedam,,Europe/Amsterdam,1
2747599,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Scheveningen,,Europe/Amsterdam,1
2747602,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Scheulder,,Europe/Amsterdam,1
2747603,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Schettens,,Europe/Amsterdam,1
2747606,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Scherpenzeel,,Europe/Amsterdam,1
2747607,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Scherpenzeel,,Europe/Amsterdam,1
2747610,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Scherpenisse,,Europe/Amsterdam,1
2747617,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Schermerhorn,,Europe/Amsterdam,1
2747636,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Schelluinen,,Europe/Amsterdam,1
2747638,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Schellinkhout,,Europe/Amsterdam,1
2747654,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Scheerwolde,,Europe/Amsterdam,1
2747661,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Scheemda,,Europe/Amsterdam,1
2747668,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Scharwoude,,Europe/Amsterdam,1
2747669,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Scharsterbrug,,Europe/Amsterdam,1
2747671,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Scharnegoutum,,Europe/Amsterdam,1
2747677,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Scharmer,,Europe/Amsterdam,1
2747680,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Scharendijke,,Europe/Amsterdam,1
2747681,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Schardam,,Europe/Amsterdam,1
2747698,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Schalsum,,Europe/Amsterdam,1
2747703,en,EU,Europe,NL,Netherlands,UT,"Provincie Utrecht",,,Schalkwijk,,Europe/Amsterdam,1
2747704,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Schalkhaar,,Europe/Amsterdam,1
2747713,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Schaijk,,Europe/Amsterdam,1
2747715,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Schagerbrug,,Europe/Amsterdam,1
2747720,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Schagen,,Europe/Amsterdam,1
2747747,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Sauwerd,,Europe/Amsterdam,1
2747749,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,"Sas van Gent",,Europe/Amsterdam,1
2747751,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Sassenheim,,Europe/Amsterdam,1
2747758,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Sappemeer,,Europe/Amsterdam,1
2747759,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Santpoort-Zuid,,Europe/Amsterdam,1
2747760,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Santpoort-Noord,,Europe/Amsterdam,1
2747762,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Sandfirden,,Europe/Amsterdam,1
2747773,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Sambeek,,Europe/Amsterdam,1
2747786,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Saasveld,,Europe/Amsterdam,1
2747787,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Saaksum,,Europe/Amsterdam,1
2747792,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Ruurlo,,Europe/Amsterdam,1
2747796,en,EU,Europe,NL,Netherlands,FL,"Provincie Flevoland",,,Rutten,,Europe/Amsterdam,1
2747808,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Rumpt,,Europe/Amsterdam,1
2747828,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Ruinerwold,,Europe/Amsterdam,1
2747835,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Ruinen,,Europe/Amsterdam,1
2747850,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Ruigahuizen,,Europe/Amsterdam,1
2747858,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Rucphen,,Europe/Amsterdam,1
2747865,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Rozendaal,,Europe/Amsterdam,1
2747869,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Rozenburg,,Europe/Amsterdam,1
2747870,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Rozenburg,,Europe/Amsterdam,1
2747879,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Rouveen,,Europe/Amsterdam,1
2747883,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Rottum,,Europe/Amsterdam,1
2747884,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Rottum,,Europe/Amsterdam,1
2747886,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Rottevalle,,Europe/Amsterdam,1
2747891,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Rotterdam,,Europe/Amsterdam,1
2747897,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Rotsterhaule,,Europe/Amsterdam,1
2747898,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Rotstergaast,,Europe/Amsterdam,1
2747903,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Roswinkel,,Europe/Amsterdam,1
2747907,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Rossum,,Europe/Amsterdam,1
2747908,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Rossum,,Europe/Amsterdam,1
2747910,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Rosmalen,,Europe/Amsterdam,1
2747924,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Roosteren,,Europe/Amsterdam,1
2747930,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Roosendaal,,Europe/Amsterdam,1
2747938,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Reduzum,,Europe/Amsterdam,1
2747948,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Readtsjerk,,Europe/Amsterdam,1
2747949,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Roodhuis,,Europe/Amsterdam,1
2747956,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Roodeschool,,Europe/Amsterdam,1
2747972,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Rome,,Europe/Amsterdam,1
2747979,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Rolde,,Europe/Amsterdam,1
2747984,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Rohel,,Europe/Amsterdam,1
2747990,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Roggel,,Europe/Amsterdam,1
2747994,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Rogat,,Europe/Amsterdam,1
2748000,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Roermond,,Europe/Amsterdam,1
2748006,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Roelofarendsveen,,Europe/Amsterdam,1
2748018,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Roderwolde,,Europe/Amsterdam,1
2748022,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Roderesch,,Europe/Amsterdam,1
2748023,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Rodenrijs,,Europe/Amsterdam,1
2748026,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Roden,,Europe/Amsterdam,1
2748029,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Rockanje,,Europe/Amsterdam,1
2748037,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Rixtel,,Europe/Amsterdam,1
2748042,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Ritthem,,Europe/Amsterdam,1
2748044,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Ritsumazijl,,Europe/Amsterdam,1
2748049,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,"De Rips",,Europe/Amsterdam,1
2748051,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Rinsumageast,,Europe/Amsterdam,1
2748068,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Rilland,,Europe/Amsterdam,1
2748076,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Rijswijk,,Europe/Amsterdam,1
2748077,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Rijswijk,,Europe/Amsterdam,1
2748078,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Rijswijk,,Europe/Amsterdam,1
2748083,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Rijssen,,Europe/Amsterdam,1
2748086,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Rijsenhout,,Europe/Amsterdam,1
2748091,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Rijsbergen,,Europe/Amsterdam,1
2748093,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Rijs,,Europe/Amsterdam,1
2748094,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Rijpwetering,,Europe/Amsterdam,1
2748099,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Ryptsjerk,,Europe/Amsterdam,1
2748104,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Rijnsburg,,Europe/Amsterdam,1
2748106,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Rijnsaterwoude,,Europe/Amsterdam,1
2748125,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Rijkevoort,,Europe/Amsterdam,1
2748130,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Rijen,,Europe/Amsterdam,1
2748146,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Rietmolen,,Europe/Amsterdam,1
2748150,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Riethoven,,Europe/Amsterdam,1
2748161,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Rien,,Europe/Amsterdam,1
2748164,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Riel,,Europe/Amsterdam,1
2748168,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Ried,,Europe/Amsterdam,1
2748172,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Ridderkerk,,Europe/Amsterdam,1
2748178,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Rhoon,,Europe/Amsterdam,1
2748183,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Rhenoy,,Europe/Amsterdam,1
2748185,en,EU,Europe,NL,Netherlands,UT,"Provincie Utrecht",,,Rhenen,,Europe/Amsterdam,1
2748187,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Rheezerveen,,Europe/Amsterdam,1
2748190,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Rheeze,,Europe/Amsterdam,1
2748193,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Rhee,,Europe/Amsterdam,1
2748201,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Rheden,,Europe/Amsterdam,1
2748203,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Rha,,Europe/Amsterdam,1
2748208,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Reuver,,Europe/Amsterdam,1
2748209,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Reutum,,Europe/Amsterdam,1
2748217,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Reusel,,Europe/Amsterdam,1
2748220,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Retranchement,,Europe/Amsterdam,1
2748224,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Ressen,,Europe/Amsterdam,1
2748228,en,EU,Europe,NL,Netherlands,UT,"Provincie Utrecht",,,Renswoude,,Europe/Amsterdam,1
2748236,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Renkum,,Europe/Amsterdam,1
2748240,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Renesse,,Europe/Amsterdam,1
2748249,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Rekken,,Europe/Amsterdam,1
2748258,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Reijmerstok,,Europe/Amsterdam,1
2748261,en,EU,Europe,NL,Netherlands,UT,"Provincie Utrecht",,,Reijerscop,,Europe/Amsterdam,1
2748280,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Reeuwijk,,Europe/Amsterdam,1
2748286,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Reek,,Europe/Amsterdam,1
2748305,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Ravenswoud,,Europe/Amsterdam,1
2748306,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Ravenswaaij,,Europe/Amsterdam,1
2748308,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Ravenstein,,Europe/Amsterdam,1
2748314,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Raerd,,Europe/Amsterdam,1
2748319,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Rasquert,,Europe/Amsterdam,1
2748327,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Ransdorp,,Europe/Amsterdam,1
2748328,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Ransdaal,,Europe/Amsterdam,1
2748329,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Randwijk,,Europe/Amsterdam,1
2748351,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Radewijk,,Europe/Amsterdam,1
2748361,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Raamsdonksveer,,Europe/Amsterdam,1
2748363,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Raamsdonk,,Europe/Amsterdam,1
2748371,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Raalte,,Europe/Amsterdam,1
2748389,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Puttershoek,,Europe/Amsterdam,1
2748392,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Putten,,Europe/Amsterdam,1
2748397,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Putte,,Europe/Amsterdam,1
2748403,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Puth,,Europe/Amsterdam,1
2748410,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Purmerland,,Europe/Amsterdam,1
2748413,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Purmerend,,Europe/Amsterdam,1
2748415,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Purmer,,Europe/Amsterdam,1
2748417,en,EU,Europe,NL,Netherlands,OV,"Provincie Overijssel",,,Punthorst,,Europe/Amsterdam,1
2748421,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Puiflijk,,Europe/Amsterdam,1
2748448,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Prinsenbeek,,Europe/Amsterdam,1
2748481,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Posterholt,,Europe/Amsterdam,1
2748488,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Poppenwier,,Europe/Amsterdam,1
2748498,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Poortvliet,,Europe/Amsterdam,1
2748500,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Poortugaal,,Europe/Amsterdam,1
2748513,en,EU,Europe,NL,Netherlands,UT,"Provincie Utrecht",,,Polsbroek,,Europe/Amsterdam,1
2748533,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Poeldijk,,Europe/Amsterdam,1
2748535,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Poederoijen,,Europe/Amsterdam,1
2748555,en,EU,Europe,NL,Netherlands,LI,Limburg,,,Plasmolen,,Europe/Amsterdam,1
2748582,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Pingjum,,Europe/Amsterdam,1
2748591,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Pijnacker,,Europe/Amsterdam,1
2748596,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Pieterzijl,,Europe/Amsterdam,1
2748598,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Pietersbierum,,Europe/Amsterdam,1
2748603,en,EU,Europe,NL,Netherlands,GR,Groningen,,,Pieterburen,,Europe/Amsterdam,1
2748608,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Piershil,,Europe/Amsterdam,1
2748625,en,EU,Europe,NL,Netherlands,ZE,"Provincie Zeeland",,,Philippine,,Europe/Amsterdam,1
2748631,en,EU,Europe,NL,Netherlands,NH,"North Holland",,,Petten,,Europe/Amsterdam,1
2748643,en,EU,Europe,NL,Netherlands,DR,"Provincie Drenthe",,,Pesse,,Europe/Amsterdam,1
2748646,en,EU,Europe,NL,Netherlands,GE,Gelderland,,,Persingen,,Europe/Amsterdam,1
2748647,en,EU,Europe,NL,Netherlands,ZH,"South Holland",,,Pernis,,Europe/Amsterdam,1
2748650,en,EU,Europe,NL,Netherlands,NB,"North Brabant",,,Peerenboom,,Europe/Amsterdam,1
2748653,en,EU,Europe,NL,Netherlands,FR,Friesland,,,Peperga,,Europe/Amsterdam,1
